label,question,label_position
report_lost_card,i can't find my mastercard and i want to report it as lost,70
report_lost_card,what can i do if my card is lost,70
report_lost_card,i lost my silicon valley card,70
report_lost_card,can you report my lost discover card,70
report_lost_card,"i lost my card, what do i do",70
report_lost_card,report lost card to discover company,70
report_lost_card,"i lost my card, what do i do next",70
report_lost_card,i'd like to report my card as stolen,70
report_lost_card,"my credit card has been stolen, please report it",70
report_lost_card,my visa card was stolen,70
report_lost_card,set up a report for a lost card,70
reset_settings,please revert to the original settings,119
reset_settings,go back to initial settings,119
reset_settings,reset to factory default,119
reset_settings,restore factory settings,119
reset_settings,please reset the factory settings,119
reset_settings,factory settings restoration,119
reset_settings,could you reset your factory settings please,119
reset_settings,return to your original settings,119
reset_settings,is it possible to change to original settings,119
reset_settings,revert back to your factory settings,119
reset_settings,could you please reset your factory settings,119
reset_settings,tell me how i can reset to factory settings,119
reset_settings,"revert to your factory settings, please",119
reset_settings,please turn my settings back to the original settings,119
reset_settings,make all settings the initial defaults if you would,119
reset_settings,you need to reset your factory settings,119
reset_settings,i need you to switch to my original settings,119
reset_settings,would you please reboot yourself to factory settings,119
reset_settings,go back to your normal settings please,119
reset_settings,please go back to the original settings,119
reset_settings,i need your to reset to factory settings,119
reset_settings,revert to your factory settings,119
reset_settings,go back to factory settings please,119
reset_settings,reset the factory settings if possible,119
reset_settings,please reset to factory settings,119
restaurant_reservation,reserve a table for 3 at andrea's steakhouse around 5pm under the name wheeler,24
restaurant_reservation,you must reserve a table for 4 at red robin under the name kevin at 7,24
restaurant_reservation,book a reservation for 3 at red lobster under the name steve,24
restaurant_reservation,book a reservation for 3 at xenophobe under the name zebee,24
restaurant_reservation,please reserve me a table at hell's kitchen on may 3rd at 8 pm,24
restaurant_reservation,please reserve a table for 2 at lucky's under the name melissa at 7 pm,24
restaurant_reservation,give me a table for 3 at o'reilly's bar for 7 please,24
restaurant_reservation,"can i make a reservation for 3 at state bird for 8:30, please",24
restaurant_reservation,please reserve a table for two at rouge for 7:00 pm,24
restaurant_reservation,make a reservation at 5 pm today for 2 at olive garden,24
restaurant_reservation,i need a table at gemma for nine at two,24
restaurant_reservation,"i need a reservation for one at applebee's, four in the afternoon on march 3rd",24
restaurant_reservation,i need you to reserve a table for 6:00 pm for three at devon's seafood,24
restaurant_reservation,can i make a reservation for 8 pm at red robin for 3,24
restaurant_reservation,i think i need to make a reservation for 8 pm at red robin for 3,24
restaurant_reservation,can you get me a table for 6 at lawry's at 7:30pm,24
restaurant_reservation,i would like you to secure a 4:30 pm reservation for five people at morton's steakhouse,24
restaurant_reservation,"now, i need a reservation for backwoods crossing at seven for 6 people",24
restaurant_reservation,i want to reserve a table at 8 at long john silver's under the name freddie,24
restaurant_reservation,can you get me a table for 3 at captain d's at 2pm,24
restaurant_reservation,make a reservation for chik-fil-a at 3 o' clock please,24
restaurant_reservation,i need to make a reservation for 8 pm at red robin for 3,24
restaurant_reservation,reserve a table for 4 at red lobster under the name dave at 7:30pm,24
restaurant_reservation,please reserve me a table for 2 pm at maxwell's on the 14th,24
restaurant_reservation,get a table for me at 7 for 3 people at olive garden,24
restaurant_reviews,how is dim sum at legend,80
restaurant_reviews,what are the reviews like for zazie,80
restaurant_reviews,are the reviews good or bad for burger king,80
restaurant_reviews,are the ratings for yardhouse good,80
restaurant_reviews,does have good reviews have great reviews,80
restaurant_reviews,does mcdonald's have good reviews,80
restaurant_reviews,how does yelp report the enchiladas are at jose's taco shop,80
restaurant_reviews,are there any positive reviews for wendy's,80
restaurant_reviews,does applebees have alright reviews,80
restaurant_reviews,does buffalo wild wings have good reviews,80
restaurant_reviews,give me some feedback about the pasta at piada please,80
restaurant_reviews,are the chili's reviews any good,80
restaurant_reviews,what are the ratings about at pho king,80
restaurant_reviews,tell me about the reviews for chilis,80
restaurant_reviews,what are the reviews like for bar tartine,80
restaurant_reviews,how many stars does la vignette have,80
restaurant_reviews,what are the ratings like for chilis,80
restaurant_reviews,look up the ratings for olive garden,80
restaurant_reviews,how are the reviews for spaghetti at the olive garden,80
restaurant_reviews,tell me the reviews for chipotle,80
restaurant_reviews,are the reviews ned get's good,80
restaurant_reviews,is there any opinions on the sushi at yakamoto,80
restaurant_reviews,how good are the ratings for outback steakhouse,80
restaurant_reviews,does red robin have good reviews,80
restaurant_reviews,do they serve good tacos at the buffet,80
